feature_index,dimension,pearson_corr
269,financial_and_material_benefits,-0.051214735954999924
270,financial_and_material_benefits,0.2944842278957367
271,financial_and_material_benefits,-0.13763949275016785
272,financial_and_material_benefits,-0.051214732229709625
273,financial_and_material_benefits,-0.051214806735515594
274,financial_and_material_benefits,-0.051214735954999924
275,financial_and_material_benefits,-0.05121470242738724
276,financial_and_material_benefits,-0.05121484398841858
277,financial_and_material_benefits,0.20805977284908295
278,financial_and_material_benefits,-0.1376398205757141
279,financial_and_material_benefits,-0.054826706647872925
280,financial_and_material_benefits,-0.05121486261487007
281,financial_and_material_benefits,-0.10283645987510681
282,financial_and_material_benefits,0.06485594063997269
283,financial_and_material_benefits,-0.022669155150651932
284,financial_and_material_benefits,-0.07277555763721466
285,financial_and_material_benefits,0.04149063304066658
286,financial_and_material_benefits,-0.019976451992988586
287,financial_and_material_benefits,-0.05121465027332306
288,financial_and_material_benefits,-0.12558020651340485
289,financial_and_material_benefits,-0.06028479337692261
290,financial_and_material_benefits,-0.07178410142660141
291,financial_and_material_benefits,-0.05121486634016037
292,financial_and_material_benefits,-0.07282016426324844
293,financial_and_material_benefits,-0.051214780658483505
294,financial_and_material_benefits,0.12163516134023666
295,financial_and_material_benefits,-0.08108453452587128
296,financial_and_material_benefits,-0.05121474713087082
297,financial_and_material_benefits,-0.051214758306741714
298,financial_and_material_benefits,-0.05121471360325813
299,financial_and_material_benefits,0.02820882387459278
300,financial_and_material_benefits,-0.23516283929347992
301,financial_and_material_benefits,-0.07242607325315475
302,financial_and_material_benefits,0.1848018318414688
303,financial_and_material_benefits,-0.12710672616958618
304,financial_and_material_benefits,-0.05121476575732231
305,financial_and_material_benefits,-0.07237876951694489
306,financial_and_material_benefits,-0.05121475085616112
307,financial_and_material_benefits,-0.05121469497680664
308,financial_and_material_benefits,-0.14148655533790588
309,financial_and_material_benefits,0.1216353178024292
310,financial_and_material_benefits,-0.012048839591443539
311,financial_and_material_benefits,-0.14253413677215576
312,financial_and_material_benefits,-0.12456020712852478
313,financial_and_material_benefits,-0.05121460556983948
314,financial_and_material_benefits,-0.05342288687825203
315,financial_and_material_benefits,-0.05121483653783798
316,financial_and_material_benefits,-0.08913742005825043
317,financial_and_material_benefits,0.20805977284908295
318,financial_and_material_benefits,-0.051214683800935745
319,financial_and_material_benefits,-0.1393507719039917
320,financial_and_material_benefits,-0.05121472477912903
321,financial_and_material_benefits,0.1609715074300766
322,financial_and_material_benefits,0.06179803982377052
323,financial_and_material_benefits,-0.05121464654803276
324,financial_and_material_benefits,-0.05121477320790291
325,financial_and_material_benefits,-0.3063417077064514
326,financial_and_material_benefits,0.13145025074481964
327,financial_and_material_benefits,-0.05121484026312828
328,financial_and_material_benefits,-0.08924870938062668
329,financial_and_material_benefits,0.0973844826221466
330,financial_and_material_benefits,-0.12185728549957275
331,financial_and_material_benefits,-0.0656701847910881
332,financial_and_material_benefits,-0.05121474340558052
333,financial_and_material_benefits,-0.13763974606990814
334,financial_and_material_benefits,-0.2291707843542099
335,financial_and_material_benefits,0.19299571216106415
336,financial_and_material_benefits,-0.13763949275016785
337,financial_and_material_benefits,-0.11611215770244598
338,financial_and_material_benefits,-0.05121474713087082
339,financial_and_material_benefits,-0.19596701860427856
340,financial_and_material_benefits,-0.0512147881090641
341,financial_and_material_benefits,-0.13763953745365143
342,financial_and_material_benefits,-0.1885204315185547
343,financial_and_material_benefits,-0.06848651170730591
344,financial_and_material_benefits,-0.05121476575732231
345,financial_and_material_benefits,-0.08572911471128464
346,financial_and_material_benefits,0.007379473187029362
347,financial_and_material_benefits,-0.07277427613735199
348,financial_and_material_benefits,0.03960781171917915
349,financial_and_material_benefits,-0.05121475085616112
350,financial_and_material_benefits,0.12163492292165756
351,financial_and_material_benefits,0.11441628634929657
352,financial_and_material_benefits,-0.051214758306741714
353,financial_and_material_benefits,-0.05121466889977455
354,financial_and_material_benefits,-0.04305744916200638
355,financial_and_material_benefits,0.05486531928181648
356,financial_and_material_benefits,-0.07286293804645538
357,financial_and_material_benefits,-0.12833786010742188
358,financial_and_material_benefits,-0.05121472850441933
359,financial_and_material_benefits,-0.010888835415244102
360,financial_and_material_benefits,-0.15753667056560516
361,financial_and_material_benefits,-0.004450985696166754
362,financial_and_material_benefits,-0.0482095405459404
363,financial_and_material_benefits,-0.1840154230594635
364,financial_and_material_benefits,0.289501428604126
365,financial_and_material_benefits,-0.18775674700737
366,financial_and_material_benefits,-0.05121462792158127
367,financial_and_material_benefits,-0.22205309569835663
368,financial_and_material_benefits,0.03521011024713516
369,financial_and_material_benefits,0.13617932796478271
370,financial_and_material_benefits,-0.05508297309279442
371,financial_and_material_benefits,-0.12470083683729172
372,financial_and_material_benefits,-0.08974819630384445
373,financial_and_material_benefits,-0.013275324366986752
374,financial_and_material_benefits,-0.05121474713087082
375,financial_and_material_benefits,-0.051214758306741714
376,financial_and_material_benefits,0.03454935550689697
377,financial_and_material_benefits,-0.05121483653783798
378,financial_and_material_benefits,-0.05121471360325813
379,financial_and_material_benefits,-0.05121474340558052
380,financial_and_material_benefits,0.035210151225328445
381,financial_and_material_benefits,-0.08959809690713882
382,financial_and_material_benefits,-0.051214758306741714
383,financial_and_material_benefits,-0.05121473968029022
384,financial_and_material_benefits,0.12163487821817398
385,financial_and_material_benefits,0.27296778559684753
386,financial_and_material_benefits,0.1364153027534485
387,financial_and_material_benefits,0.20805977284908295
388,financial_and_material_benefits,-0.021298782899975777
389,financial_and_material_benefits,-0.05121476203203201
390,financial_and_material_benefits,-0.05121477693319321
391,financial_and_material_benefits,-0.21333752572536469
392,financial_and_material_benefits,-0.05121481418609619
393,financial_and_material_benefits,-0.05121474340558052
394,financial_and_material_benefits,0.23036576807498932
395,financial_and_material_benefits,-0.18587163090705872
396,financial_and_material_benefits,0.20805992186069489
397,financial_and_material_benefits,-0.051214803010225296
398,financial_and_material_benefits,-0.0893322303891182
399,financial_and_material_benefits,-0.05121476203203201
400,financial_and_material_benefits,0.13253793120384216
401,financial_and_material_benefits,-0.5346545577049255
402,financial_and_material_benefits,-0.1376398503780365
403,financial_and_material_benefits,-0.07714828103780746
404,financial_and_material_benefits,-0.0669553354382515
405,financial_and_material_benefits,-0.05121481791138649
406,financial_and_material_benefits,0.083150714635849
407,financial_and_material_benefits,0.06422515213489532
408,financial_and_material_benefits,-0.10224167257547379
409,financial_and_material_benefits,-0.010754699818789959
410,financial_and_material_benefits,-0.05121471732854843
411,financial_and_material_benefits,-0.05121471732854843
412,financial_and_material_benefits,-0.05121472105383873
413,financial_and_material_benefits,-0.051214806735515594
414,financial_and_material_benefits,-0.051214758306741714
415,financial_and_material_benefits,-0.14090906083583832
416,financial_and_material_benefits,0.29408982396125793
417,financial_and_material_benefits,0.025121446698904037
418,financial_and_material_benefits,-0.05121481791138649
419,financial_and_material_benefits,-0.051214635372161865
420,financial_and_material_benefits,-0.05121484026312828
421,financial_and_material_benefits,-0.051214780658483505
422,financial_and_material_benefits,0.32134145498275757
423,financial_and_material_benefits,0.20805993676185608
424,financial_and_material_benefits,-0.3104891777038574
425,financial_and_material_benefits,-0.05121472850441933
426,financial_and_material_benefits,0.23854349553585052
427,financial_and_material_benefits,-0.051214855164289474
428,financial_and_material_benefits,-0.05260494351387024
429,financial_and_material_benefits,-0.16340607404708862
430,financial_and_material_benefits,-0.051214735954999924
431,financial_and_material_benefits,-0.09935865551233292
432,financial_and_material_benefits,-0.08974909037351608
433,financial_and_material_benefits,0.03859559819102287
434,financial_and_material_benefits,-0.051214780658483505
435,financial_and_material_benefits,0.12163514643907547
436,financial_and_material_benefits,-0.29677149653434753
437,financial_and_material_benefits,-0.05121476948261261
438,financial_and_material_benefits,-0.051214754581451416
439,financial_and_material_benefits,-0.07285585254430771
440,financial_and_material_benefits,-0.17079061269760132
441,financial_and_material_benefits,-0.0727255642414093
442,financial_and_material_benefits,-0.07273513078689575
443,financial_and_material_benefits,-0.05121474340558052
444,financial_and_material_benefits,-0.15549474954605103
445,financial_and_material_benefits,0.03521015867590904
446,financial_and_material_benefits,0.061276406049728394
447,financial_and_material_benefits,0.05545003339648247
448,financial_and_material_benefits,-0.0512147955596447
449,financial_and_material_benefits,-0.06433544307947159
450,financial_and_material_benefits,-0.05121474340558052
451,financial_and_material_benefits,0.024911848828196526
452,financial_and_material_benefits,-0.05121477320790291
453,financial_and_material_benefits,-0.07222747057676315
454,financial_and_material_benefits,0.1063428670167923
455,financial_and_material_benefits,-0.0898018404841423
456,financial_and_material_benefits,-0.051214758306741714
457,financial_and_material_benefits,-0.05121457576751709
458,financial_and_material_benefits,0.035210222005844116
459,financial_and_material_benefits,-0.05121472850441933
460,financial_and_material_benefits,-0.07288535684347153
461,financial_and_material_benefits,0.20805993676185608
462,financial_and_material_benefits,-0.05121462792158127
463,financial_and_material_benefits,0.010433793999254704
464,financial_and_material_benefits,-0.13920025527477264
465,financial_and_material_benefits,0.13590846955776215
466,financial_and_material_benefits,0.08952344208955765
467,financial_and_material_benefits,-0.05121474713087082
468,financial_and_material_benefits,-0.0512147955596447
469,financial_and_material_benefits,-0.05121472850441933
470,financial_and_material_benefits,0.07154899835586548
471,financial_and_material_benefits,-0.0728650912642479
472,financial_and_material_benefits,0.20806019008159637
473,financial_and_material_benefits,-0.069979228079319
474,financial_and_material_benefits,0.09669548273086548
475,financial_and_material_benefits,0.01220010407269001
476,financial_and_material_benefits,-0.07277191430330276
477,financial_and_material_benefits,-0.051214735954999924
478,financial_and_material_benefits,-0.05121475085616112
479,financial_and_material_benefits,0.02273147739470005
480,financial_and_material_benefits,-0.14416000247001648
481,financial_and_material_benefits,-0.13763973116874695
482,financial_and_material_benefits,-0.07015479356050491
483,financial_and_material_benefits,-0.1661687195301056
484,financial_and_material_benefits,-0.05121476575732231
485,financial_and_material_benefits,-0.051214799284935
486,financial_and_material_benefits,0.05436265468597412
487,financial_and_material_benefits,0.12163534760475159
488,financial_and_material_benefits,-0.14478932321071625
489,financial_and_material_benefits,-0.01190090924501419
490,financial_and_material_benefits,-0.07215292006731033
491,financial_and_material_benefits,-0.11768680065870285
492,financial_and_material_benefits,-0.16939112544059753
493,financial_and_material_benefits,-0.12918032705783844
494,financial_and_material_benefits,-0.051214709877967834
495,financial_and_material_benefits,-0.051214780658483505
496,financial_and_material_benefits,-0.05121475085616112
497,financial_and_material_benefits,-0.051214758306741714
498,financial_and_material_benefits,-0.05121476575732231
499,financial_and_material_benefits,0.03516709432005882
500,financial_and_material_benefits,0.08912578225135803
501,financial_and_material_benefits,-0.028259888291358948
502,financial_and_material_benefits,-0.05121476948261261
503,financial_and_material_benefits,-0.051214758306741714
504,financial_and_material_benefits,-0.05121483653783798
505,financial_and_material_benefits,-0.05121476203203201
506,financial_and_material_benefits,-0.1461467444896698
507,financial_and_material_benefits,-0.051214758306741714
508,financial_and_material_benefits,-0.05121477320790291
509,financial_and_material_benefits,-0.051214754581451416
510,financial_and_material_benefits,-0.051214709877967834
511,financial_and_material_benefits,-0.07001379132270813
512,financial_and_material_benefits,-0.05121474340558052
513,financial_and_material_benefits,-0.1250924915075302
514,financial_and_material_benefits,-0.051214784383773804
515,financial_and_material_benefits,0.15992483496665955
516,financial_and_material_benefits,-0.07500413060188293
517,financial_and_material_benefits,-0.017724012956023216
518,financial_and_material_benefits,-0.02580494061112404
519,financial_and_material_benefits,0.3242080509662628
520,financial_and_material_benefits,-0.051214784383773804
521,financial_and_material_benefits,-0.051214735954999924
522,financial_and_material_benefits,-0.041768334805965424
523,financial_and_material_benefits,-0.05121477320790291
524,financial_and_material_benefits,0.035210151225328445
525,financial_and_material_benefits,-0.05121475085616112
526,financial_and_material_benefits,-0.008241071365773678
527,financial_and_material_benefits,0.18383556604385376
528,financial_and_material_benefits,0.020292431116104126
529,financial_and_material_benefits,-0.05121475085616112
530,financial_and_material_benefits,-0.1927756667137146
531,financial_and_material_benefits,-0.08953873813152313
532,financial_and_material_benefits,-0.05121482536196709
533,financial_and_material_benefits,-0.0512147881090641
534,financial_and_material_benefits,-0.05121471360325813
535,financial_and_material_benefits,-0.0585029311478138
536,financial_and_material_benefits,0.39643386006355286
537,financial_and_material_benefits,0.2262757420539856
538,financial_and_material_benefits,-0.051214732229709625
539,financial_and_material_benefits,-0.05121487006545067
540,financial_and_material_benefits,-0.051214706152677536
541,financial_and_material_benefits,0.097660593688488
542,financial_and_material_benefits,0.04918210208415985
543,financial_and_material_benefits,-0.06577204167842865
544,financial_and_material_benefits,-0.05121476948261261
545,financial_and_material_benefits,-0.22715187072753906
546,financial_and_material_benefits,-0.15116210281848907
547,financial_and_material_benefits,-0.07050731778144836
548,financial_and_material_benefits,-0.10328567028045654
549,financial_and_material_benefits,0.16014012694358826
550,financial_and_material_benefits,-0.12464289367198944
0,goal,-0.40558359026908875
1,goal,0.020377812907099724
2,goal,-0.16025833785533905
3,goal,0.1501249223947525
4,goal,-0.032867398113012314
5,goal,0.09856468439102173
6,goal,0.001293680863454938
7,goal,-0.40558329224586487
8,goal,-0.12883888185024261
9,goal,-0.015258962288498878
10,goal,-0.13728740811347961
11,goal,0.02037784643471241
12,goal,0.020377781242132187
13,goal,0.035540543496608734
14,goal,-0.14554567635059357
15,goal,0.12033139914274216
16,goal,-0.20160570740699768
17,goal,-0.021918348968029022
18,goal,-0.032867431640625
19,goal,0.056475866585969925
20,goal,0.021184178069233894
21,goal,-0.0328674279153347
22,goal,0.07362306118011475
23,goal,0.08921245485544205
24,goal,0.07136910408735275
25,goal,-0.032867394387722015
26,goal,-0.032867465168237686
27,goal,0.020377807319164276
28,goal,0.07362307608127594
29,goal,0.12686827778816223
30,goal,0.02759411558508873
31,goal,-0.03286736458539963
32,goal,0.020377814769744873
33,goal,0.12686823308467865
34,goal,0.020377816632390022
35,goal,0.019366003572940826
36,goal,0.020377816632390022
37,goal,-0.4055841565132141
38,goal,-0.052458830177783966
39,goal,0.02037782594561577
40,goal,0.02037779800593853
41,goal,-0.0016761665465310216
42,goal,-0.0328674241900444
43,goal,0.01461136806756258
44,goal,0.020377805456519127
45,goal,-0.056788209825754166
46,goal,0.02037779986858368
47,goal,-0.10115780681371689
48,goal,0.08236837387084961
49,goal,0.020377783104777336
50,goal,-0.02672986127436161
51,goal,0.020377784967422485
52,goal,0.02593092806637287
53,goal,0.1268681138753891
54,goal,0.02037779614329338
55,goal,0.06027613952755928
56,goal,-0.03286738321185112
57,goal,0.16189494729042053
58,goal,-0.0861126109957695
59,goal,-0.04908327758312225
60,goal,0.05367499589920044
61,goal,0.020377805456519127
62,goal,0.07362304627895355
63,goal,-0.03286740556359291
64,goal,-0.08611266314983368
65,goal,-0.05139559134840965
66,goal,0.07362303882837296
67,goal,-0.025130465626716614
68,goal,0.18055063486099243
69,goal,0.018944991752505302
70,goal,-0.010255991481244564
71,goal,-0.40558314323425293
72,goal,0.1268683671951294
73,goal,-0.19260311126708984
74,goal,0.12686827778816223
75,goal,0.02037782408297062
76,goal,0.135647252202034
77,goal,0.12686824798583984
78,goal,0.1983392983675003
79,goal,0.07288099080324173
80,goal,0.020377814769744873
81,goal,-0.40558382868766785
82,goal,0.02037775330245495
83,goal,0.12686826288700104
84,goal,-0.17736190557479858
85,goal,0.02037779800593853
86,goal,-0.5069742798805237
87,goal,-0.10502544790506363
88,goal,-0.05234133079648018
89,goal,-0.34957030415534973
90,goal,0.028977202251553535
91,goal,0.13672089576721191
92,goal,0.027248738333582878
93,goal,-0.4055839776992798
94,goal,0.02037779800593853
95,goal,0.10212895274162292
96,goal,-0.027428150177001953
97,goal,0.12686821818351746
98,goal,0.024297745898365974
99,goal,-0.2091245949268341
100,goal,0.020377811044454575
101,goal,0.020377784967422485
102,goal,0.020377814769744873
103,goal,0.03950014337897301
104,goal,0.12686829268932343
105,goal,-0.19260334968566895
106,goal,0.07362307608127594
107,goal,-0.04448067024350166
108,goal,-0.2458483874797821
109,goal,-0.1314815729856491
110,goal,-0.13935783505439758
111,goal,0.03570312261581421
112,goal,-0.3171900510787964
113,goal,0.16782839596271515
114,goal,-0.0328674279153347
115,goal,-0.1393578052520752
116,goal,0.1673748940229416
117,goal,0.12686824798583984
118,goal,0.12686823308467865
119,goal,0.12686823308467865
120,goal,-0.032867420464754105
121,goal,0.07362309098243713
122,goal,0.06609062850475311
123,goal,0.12686827778816223
124,goal,0.02037777565419674
125,goal,-0.001517155091278255
126,goal,-0.05652961879968643
127,goal,-0.032867416739463806
128,goal,-0.138396218419075
129,goal,0.12686824798583984
130,goal,-0.05363790690898895
131,goal,0.020377812907099724
132,goal,-0.08237292617559433
133,goal,0.0544385202229023
134,goal,0.12686830759048462
135,goal,0.02037779800593853
136,goal,-0.4055848717689514
137,goal,-0.043052785098552704
138,goal,0.11078060418367386
139,goal,0.12686826288700104
140,goal,0.08312831073999405
141,goal,-0.14238758385181427
142,goal,0.07362307608127594
143,goal,0.02037780173122883
144,goal,0.1802641898393631
145,goal,0.034045975655317307
146,goal,-0.130654439330101
147,goal,0.02037779800593853
148,goal,-0.40558382868766785
149,goal,-0.03286740928888321
150,goal,-0.0328674390912056
151,goal,-0.03034926950931549
152,goal,0.12686823308467865
153,goal,-0.0328674241900444
154,goal,-0.2565479278564453
155,goal,-0.13935792446136475
156,goal,0.020377837121486664
157,goal,0.09310957789421082
158,goal,0.020377781242132187
159,goal,0.010075602680444717
160,goal,-0.05134221166372299
161,goal,-0.02661329135298729
162,goal,-0.40558409690856934
163,goal,0.12686829268932343
164,goal,-0.10087242722511292
165,goal,0.020377786830067635
166,goal,0.10202483832836151
167,goal,0.0833626389503479
168,goal,0.16287271678447723
169,goal,-0.03286740183830261
170,goal,-0.03286741301417351
171,goal,0.12686829268932343
172,goal,0.04765835776925087
173,goal,-0.22633208334445953
174,goal,-0.0861126109957695
175,goal,-0.18251162767410278
176,goal,-0.012676111422479153
177,goal,-0.031242500990629196
178,goal,-0.02848852053284645
179,goal,-0.0861126109957695
180,goal,0.0733083188533783
181,goal,0.020377831533551216
182,goal,-0.03369726613163948
183,goal,0.028040576726198196
184,goal,-0.13367176055908203
185,goal,0.12686829268932343
186,goal,-0.18163980543613434
187,goal,-0.20031705498695374
188,goal,0.03859923779964447
189,goal,-0.0328674279153347
190,goal,0.07362296432256699
191,goal,-0.008409113623201847
192,goal,-0.05074726417660713
193,goal,0.12686817348003387
194,goal,-0.16213300824165344
195,goal,-0.12785644829273224
196,goal,-0.4586022198200226
197,goal,-0.4055842161178589
198,goal,-0.17572899162769318
199,goal,-0.14300279319286346
200,goal,-0.062132757157087326
201,goal,0.020377812907099724
202,goal,-0.05924050509929657
203,goal,-0.03286741301417351
204,goal,-0.2458484023809433
205,goal,0.12686827778816223
206,goal,-0.09940674155950546
207,goal,-0.04194563999772072
208,goal,0.08381408452987671
209,goal,-0.07884933799505234
210,goal,0.04488160088658333
211,goal,-0.049698520451784134
212,goal,-0.12400444597005844
213,goal,0.045875683426856995
214,goal,-0.0427941270172596
215,goal,-0.14209294319152832
216,goal,-0.40558409690856934
217,goal,-0.07705076783895493
218,goal,0.02037780173122883
219,goal,-0.03663810342550278
220,goal,0.020377803593873978
221,goal,-0.1926032453775406
222,goal,-0.022934628650546074
223,goal,0.02037779986858368
224,goal,0.020377803593873978
225,goal,0.12686826288700104
226,goal,-0.4055840075016022
227,goal,0.06777597218751907
228,goal,-0.13935795426368713
229,goal,-0.03286740183830261
230,goal,-0.06184461712837219
231,goal,-0.0558803454041481
232,goal,0.1268683522939682
233,goal,-0.03286740556359291
234,goal,0.11194770783185959
235,goal,-0.405583918094635
236,goal,-0.15020707249641418
237,goal,-0.0515008419752121
238,goal,0.12686826288700104
239,goal,0.020377816632390022
240,goal,0.11129724979400635
241,goal,-0.032867420464754105
242,goal,0.19392026960849762
243,goal,0.020377812907099724
244,goal,0.028512537479400635
245,goal,0.0830005332827568
246,goal,-0.03286740928888321
247,goal,0.12686823308467865
248,goal,-0.24584825336933136
249,goal,-0.032867420464754105
250,goal,0.04958908632397652
251,goal,0.2107810378074646
252,goal,0.02037782408297062
253,goal,0.1200023666024208
254,goal,-0.13935774564743042
255,goal,0.12686827778816223
256,goal,0.02037780173122883
257,goal,0.020377803593873978
258,goal,-0.0017305115470662713
259,goal,-0.16999036073684692
260,goal,-0.4055832624435425
261,goal,0.020377831533551216
262,goal,0.08881628513336182
263,goal,0.15550152957439423
264,goal,-0.07013607025146484
265,goal,-0.12474863976240158
266,goal,0.12686823308467865
267,goal,0.06489924341440201
268,goal,-0.4055840075016022
269,goal,0.1268683522939682
270,goal,0.1268681287765503
271,goal,0.02037779800593853
272,goal,-0.1393578052520752
273,goal,-0.40558430552482605
274,goal,0.12686820328235626
275,goal,0.02037777565419674
276,goal,-0.4055841863155365
277,goal,-0.0328674279153347
278,goal,0.020377829670906067
279,goal,-0.22233693301677704
280,goal,-0.40558433532714844
281,goal,0.0752379298210144
282,goal,0.2582642138004303
283,goal,0.05860428139567375
284,goal,-0.2901158928871155
285,goal,0.10975293815135956
286,goal,0.053821634501218796
287,goal,-0.13935773074626923
288,goal,-0.09823451191186905
289,goal,0.052084725350141525
290,goal,-0.07198905199766159
291,goal,0.02037787064909935
292,goal,0.02580471709370613
293,goal,0.12686827778816223
294,goal,0.020377809181809425
295,goal,0.032262664288282394
296,goal,0.12686826288700104
297,goal,0.02037781849503517
298,goal,0.07362299412488937
299,goal,0.15118256211280823
300,goal,0.09186623245477676
301,goal,-0.1133883148431778
302,goal,-0.08483060449361801
303,goal,-0.046632397919893265
304,goal,0.020377784967422485
305,goal,-0.23016542196273804
306,goal,-0.40558382868766785
307,goal,0.020377831533551216
308,goal,-0.024055466055870056
309,goal,0.020377852022647858
310,goal,0.14306201040744781
311,goal,0.01543396431952715
312,goal,-0.28250592947006226
313,goal,-0.03286738321185112
314,goal,-0.00883136410266161
315,goal,-0.4055839776992798
316,goal,-0.13262881338596344
317,goal,0.12686823308467865
318,goal,0.020377788692712784
319,goal,0.0967651829123497
320,goal,0.020377803593873978
321,goal,-0.09551053494215012
322,goal,-0.01178070716559887
323,goal,0.020377764478325844
324,goal,0.020377805456519127
325,goal,0.1878887414932251
326,goal,-0.15937089920043945
327,goal,0.07362297177314758
328,goal,-0.05727597698569298
329,goal,-0.04663855955004692
330,goal,0.00832282193005085
331,goal,-0.08209271728992462
332,goal,0.12686827778816223
333,goal,0.02037779428064823
334,goal,0.06065123900771141
335,goal,-0.09479653835296631
336,goal,0.07362297922372818
337,goal,0.016420792788267136
338,goal,0.020377829670906067
339,goal,-0.07607763260602951
340,goal,-0.032867420464754105
341,goal,0.02037779428064823
342,goal,0.003891552332788706
343,goal,0.032312165945768356
344,goal,0.020377812907099724
345,goal,0.049945760518312454
346,goal,0.08467426896095276
347,goal,0.0688527300953865
348,goal,0.09803882241249084
349,goal,0.12686829268932343
350,goal,0.020377768203616142
351,goal,-0.1078871637582779
352,goal,-0.032867431640625
353,goal,-0.03286738693714142
354,goal,0.1916033923625946
355,goal,-0.04969281330704689
356,goal,0.10287834703922272
357,goal,0.09757685661315918
358,goal,-0.139357790350914
359,goal,0.18054458498954773
360,goal,-0.15318775177001953
361,goal,-0.19178418815135956
362,goal,0.06437069177627563
363,goal,-0.17324627935886383
364,goal,0.03140439838171005
365,goal,0.11985164880752563
366,goal,-0.40558362007141113
367,goal,0.02677667886018753
368,goal,0.12686830759048462
369,goal,0.07015074789524078
370,goal,-0.12539762258529663
371,goal,-0.0037397637497633696
372,goal,0.006206265185028315
373,goal,-0.18358975648880005
374,goal,-0.0328674241900444
375,goal,0.12686826288700104
376,goal,-0.3093327283859253
377,goal,-0.4055836796760559
378,goal,-0.03286741301417351
379,goal,-0.40558508038520813
380,goal,-0.13935798406600952
381,goal,0.0746096596121788
382,goal,0.02037779614329338
383,goal,0.12686817348003387
384,goal,0.02037782222032547
385,goal,-0.0191643163561821
386,goal,-0.03507036715745926
387,goal,-0.03286740556359291
388,goal,-0.0057251728139817715
389,goal,0.020377816632390022
390,goal,-0.032867465168237686
391,goal,0.12983450293540955
392,goal,-0.08611269295215607
393,goal,0.12686817348003387
394,goal,-0.05383533611893654
395,goal,0.15650314092636108
396,goal,0.12686824798583984
397,goal,-0.1393580287694931
398,goal,0.03554430231451988
399,goal,0.12686830759048462
400,goal,-0.11515668779611588
401,goal,-0.19759443402290344
402,goal,0.07362309098243713
403,goal,0.027839014306664467
404,goal,0.02664072997868061
405,goal,-0.4055843651294708
406,goal,-0.1772369146347046
407,goal,-0.04123600572347641
408,goal,-0.09492862969636917
409,goal,-0.1677631437778473
410,goal,0.12686821818351746
411,goal,-0.40558376908302307
412,goal,-0.08611258864402771
413,goal,0.020377833396196365
414,goal,-0.4055836498737335
415,goal,0.03810865804553032
416,goal,-0.0021136016584932804
417,goal,-0.04954952001571655
418,goal,-0.0328674390912056
419,goal,0.02037774957716465
420,goal,0.02037781849503517
421,goal,-0.4055846631526947
422,goal,-0.09888705611228943
423,goal,0.12686823308467865
424,goal,-0.2990936040878296
425,goal,-0.08611264824867249
426,goal,0.11016841232776642
427,goal,0.02037784270942211
428,goal,0.13678619265556335
429,goal,0.10984618216753006
430,goal,0.02037777006626129
431,goal,-0.05688321962952614
432,goal,0.09770146757364273
433,goal,-0.3628580868244171
434,goal,0.020377827808260918
435,goal,0.020377762615680695
436,goal,-0.08367373049259186
437,goal,0.12686829268932343
438,goal,0.02037779428064823
439,goal,0.028988560661673546
440,goal,-0.006167618092149496
441,goal,0.06426303088665009
442,goal,-0.006465929560363293
443,goal,0.02037779614329338
444,goal,-0.025276316329836845
445,goal,-0.0328674241900444
446,goal,-0.05935702845454216
447,goal,-0.07179044932126999
448,goal,0.020377816632390022
449,goal,0.04685749113559723
450,goal,0.02037777379155159
451,goal,0.058081500232219696
452,goal,0.12686826288700104
453,goal,0.17892062664031982
454,goal,-0.11014357954263687
455,goal,-0.0562102273106575
456,goal,0.020377805456519127
457,goal,-0.03286737948656082
458,goal,-0.13935787975788116
459,goal,0.12686823308467865
460,goal,-0.008813541382551193
461,goal,0.12686824798583984
462,goal,0.020377784967422485
463,goal,0.06910990178585052
464,goal,-0.0361320897936821
465,goal,-0.031055254861712456
466,goal,-0.1474241316318512
467,goal,0.02037782035768032
468,goal,-0.4055843651294708
469,goal,-0.032867446541786194
470,goal,-0.08077777922153473
471,goal,0.10652000457048416
472,goal,0.020377803593873978
473,goal,0.06775802373886108
474,goal,-0.088492751121521
475,goal,-0.06615306437015533
476,goal,-0.0026094228960573673
477,goal,0.020377786830067635
478,goal,0.020377814769744873
479,goal,-0.10456624627113342
480,goal,0.028349852189421654
481,goal,0.020377807319164276
482,goal,-0.15854308009147644
483,goal,-0.07787596434354782
484,goal,0.020377783104777336
485,goal,-0.4055843651294708
486,goal,-0.06569765508174896
487,goal,0.02037777379155159
488,goal,0.10723687708377838
489,goal,-0.010467066429555416
490,goal,-0.23913002014160156
491,goal,-0.06129566580057144
492,goal,-0.21941420435905457
493,goal,0.14633718132972717
494,goal,0.02037777751684189
495,goal,0.126868337392807
496,goal,-0.13935783505439758
497,goal,0.02037779986858368
498,goal,-0.4055842459201813
499,goal,0.028790723532438278
500,goal,0.07977334409952164
501,goal,-0.0588003545999527
502,goal,0.020377814769744873
503,goal,-0.40558356046676636
504,goal,-0.19260311126708984
505,goal,-0.032867420464754105
506,goal,-0.005930464249104261
507,goal,0.07362303882837296
508,goal,-0.0328674390912056
509,goal,-0.032867398113012314
510,goal,0.02037782594561577
511,goal,-0.06221512705087662
512,goal,-0.03286741301417351
513,goal,0.03854642063379288
514,goal,0.020377803593873978
515,goal,-0.08311013132333755
516,goal,0.05604182928800583
517,goal,-0.2169393002986908
518,goal,0.15508246421813965
519,goal,0.11876911669969559
520,goal,-0.29909348487854004
521,goal,0.1268683522939682
522,goal,-0.11879564076662064
